timems,x,y,theta,vx,vy
1464190834195,-0.012640679255127907,-0.0013109022984281182,6.186628341674805,0.0005092376959510148,0.0016651436453685164
1464190834195,-0.012693441472947598,-0.0013057918986305594,6.185876846313477,0.0005523976287804544,0.0013820219319313765
1464190834237,-0.012760236859321594,-0.0012992714764550328,6.186023235321045,0.0005322337383404374,0.0014435179764404893
1464190834237,-0.012777408584952354,-0.001297597773373127,6.185908317565918,0.0004979587392881513,0.0013640888500958681
1464190834237,-0.012475668452680111,-0.001327043049968779,6.185800552368164,0.0005999254062771797,0.0013966852566227317
1464190834237,-0.01238692831248045,-0.001335712382569909,6.186092376708984,0.0005429086741060019,0.0017644151812419295
1464190834278,-0.012521430850028992,-0.0013226119335740805,6.186812400817871,0.0005493119242601097,0.0020996711682528257
1464190834278,-0.012328731827437878,-0.0013412405969575047,6.186977863311768,0.0004382329061627388,0.0020427319686859846
1464190834278,-0.012211404740810394,-0.0013525632675737143,6.18652868270874,0.0005522072315216064,0.0018122849287465215
1464190834278,-0.012287435121834278,-0.0013451913837343454,6.186504364013672,0.0004593162448145449,0.0017975966911762953
1464190834315,-0.012388089671730995,-0.0013354296097531915,6.186286926269531,0.00042092177318409085,0.0019155130721628666
1464190834315,-0.012468647211790085,-0.0013275991659611464,6.185898780822754,0.00041672468069009483,0.0016663882415741682
1464190834315,-0.012501819059252739,-0.0013243617722764611,6.185574054718018,0.00043389806523919106,0.0019078676123172045
1464190834315,-0.012535513378679752,-0.0013210623292252421,6.185318946838379,0.00037531336420215666,0.0019327260088175535
1464190834356,-0.012787147425115108,-0.0012963569024577737,6.184961318969727,0.0002878567611332983,0.001917610876262188
1464190834356,-0.012409885413944721,-0.0013335327384993434,6.185163974761963,0.000373434362700209,0.0020996946841478348
1464190834356,-0.012130406685173512,-0.0013610157184302807,6.186378002166748,0.0005446712020784616,0.0026329224929213524
1464190834356,-0.012419275008141994,-0.0013329634675756097,6.187809944152832,0.0004460026684682816,0.0031277411617338657
1464190834399,-0.012390085496008396,-0.0013357559219002724,6.188330173492432,0.00039163860492408276,0.0030352333560585976
1464190834399,-0.012189380824565887,-0.0013548510614782572,6.1893439292907715,0.0005468733725138009,0.0034287988673895597
1464190834399,-0.012103499844670296,-0.001362934010103345,6.189177989959717,0.0006997314631007612,0.003427916206419468
1464190834399,-0.0121298311278224,-0.0013604513369500637,6.189680576324463,0.0006584502407349646,0.003706197952851653
1464190834440,-0.012175105512142181,-0.0013562055537477136,6.189291954040527,0.0006181739736348391,0.0036705078091472387
1464190834440,-0.012239273637533188,-0.0013501627836376429,6.188953876495361,0.0006330959149636328,0.0038700909353792667
1464190834440,-0.012308482080698013,-0.0013436218723654747,6.188293933868408,0.0006442824960686266,0.0036094074603170156
1464190834440,-0.012270706705749035,-0.0013472172431647778,6.187891006469727,0.0006763545097783208,0.003456331556662917
1464190834481,-0.012394668534398079,-0.0013353684917092323,6.187513828277588,0.0006412257207557559,0.003329457249492407
1464190834481,-0.01237262599170208,-0.0013374837581068277,6.187328338623047,0.0005466591683216393,0.0035367757081985474
1464190834481,-0.01239700336009264,-0.0013351398520171642,6.188048362731934,0.0003518970625009388,0.0036619713064283133
1464190834481,-0.011983920820057392,-0.0013745581964030862,6.187730312347412,0.0005155530525371432,0.0037568542174994946
1464190834490,-0.011841670610010624,-0.0013881780905649066,6.1876959800720215,0.0006429791101254523,0.004244746174663305
1464190834491,-0.011776947416365147,-0.0013943773228675127,6.186821460723877,0.0004910268471576273,0.0037075860891491175
1464190834491,-0.01180549617856741,-0.0013916176976636052,6.187304973602295,0.0004052712465636432,0.004300996661186218
1464190834533,-0.0117447879165411,-0.0013974562752991915,6.187319278717041,0.0004663520958274603,0.004408315289765596
1464190834552,-0.011825677938759327,-0.001389677869156003,6.187371253967285,0.000509740668348968,0.004580461420118809
1464190834587,-0.01187259703874588,-0.0013851685216650367,6.187199592590332,0.000532595906406641,0.004767459351569414
1464190834587,-0.011955620720982552,-0.0013771748635917902,6.186649799346924,0.0005251316470094025,0.004716505296528339
1464190834587,-0.012114190496504307,-0.0013618194498121738,6.1864118576049805,0.00043301002006046474,0.004466444719582796
1464190834587,-0.012262034229934216,-0.001347467303276062,6.186614036560059,0.000368821551091969,0.004353900905698538
1464190834587,-0.012340645305812359,-0.001339852111414075,6.188241004943848,0.000266130780801177,0.005087618716061115
1464190834630,-0.011637639254331589,-0.001406799885444343,6.187838077545166,0.0004656579694710672,0.004915168043226004
1464190834631,-0.011797302402555943,-0.0013915301533415914,6.188203811645508,0.0004816934233531356,0.005645292811095715
1464190834631,-0.011728948913514614,-0.0013980420771986246,6.188015937805176,0.000446763209765777,0.005684882402420044
1464190834631,-0.011621903628110886,-0.001408260315656662,6.187331199645996,0.0004348395741544664,0.005416916683316231
1464190834631,-0.011801772750914097,-0.0013909661211073399,6.1867995262146,0.00032312696566805243,0.00503081688657403
1464190834650,-0.01198541559278965,-0.0013732105726376176,6.186871528625488,0.0002676354779396206,0.0051482077687978745
1464190834669,-0.012068608775734901,-0.0013651730259880424,6.187044143676758,0.0002687992819119245,0.005235837306827307
1464190834708,-0.012121930718421936,-0.001360030728392303,6.186731338500977,0.0002650051610544324,0.00550233805552125
1464190834708,-0.012148936279118061,-0.0013574177864938974,6.186401844024658,0.00024650312843732536,0.005585400853306055
1464190834708,-0.012151259928941727,-0.0013571921736001968,6.1857147216796875,0.00030183963826857507,0.005116443615406752
1464190834708,-0.012216109782457352,-0.0013508511474356055,6.185009479522705,0.00024320224474649876,0.0044613308273255825
1464190834708,-0.012593217194080353,-0.0013137089554220438,6.185507774353027,0.00025150025612674654,0.00490186084061861
1464190834708,-0.01238291896879673,-0.001334315980784595,6.186645030975342,0.0002409804583294317,0.00469798082485795
1464190834754,-0.012037692591547966,-0.0013677481329068542,6.186474323272705,0.00047777857980690897,0.0046517872251570225
1464190834754,-0.012125263921916485,-0.00135925249196589,6.18657922744751,0.0004275319806765765,0.0045515624806284904
1464190834756,-0.011982680298388004,-0.0013730699429288507,6.186560153961182,0.0004680724523495883,0.004742070101201534
1464190834756,-0.012114382348954678,-0.00136030453722924,6.186794757843018,0.0003790716582443565,0.005214127711951733
1464190834796,-0.012169900350272655,-0.0013549365103244781,6.186567783355713,0.00038397364551201463,0.005254967603832483
1464190834796,-0.01223741751164198,-0.0013483928050845861,6.186092376708984,0.00037412793608382344,0.005078119225800037
1464190834796,-0.012358867563307285,-0.0013365637278184295,6.186079978942871,0.0003390594501979649,0.00538006192073226
1464190834796,-0.012434960342943668,-0.0013291514478623867,6.185674667358398,0.0003409273049328476,0.005403549876064062
1464190834842,-0.01250187586992979,-0.0013226056471467018,6.1855082511901855,0.0003142816131003201,0.005449577234685421
1464190834846,-0.012685687281191349,-0.001304594217799604,6.185170650482178,0.0003142982313875109,0.005377822555601597
1464190834885,-0.01238445658236742,-0.0013342141173779964,6.185652256011963,0.0002966245519928634,0.005666779819875956
1464190834885,-0.012257455848157406,-0.0013466402888298035,6.187230110168457,0.0004884699010290205,0.005946530029177666
1464190834885,-0.011906941421329975,-0.001380377565510571,6.18804931640625,0.0006339166429825127,0.005675997119396925
1464190834885,-0.01161134336143732,-0.0014085847651585937,6.187831878662109,0.000924736144952476,0.005452912300825119
1464190834885,-0.011818278580904007,-0.0013887927634641528,6.187387466430664,0.0008921792032197118,0.004819298628717661
1464190834885,-0.011789768934249878,-0.001391532365232706,6.187197208404541,0.0009162563364952803,0.004877113737165928
1464190834927,-0.011938922107219696,-0.0013771712547168136,6.186578750610352,0.0008578466949984431,0.004724518395960331
1464190834940,-0.01198649127036333,-0.0013725614408031106,6.18597412109375,0.0008935332880355418,0.004467825870960951
1464190834980,-0.012068086303770542,-0.0013646043371409178,6.185701370239258,0.0008515408844687045,0.0043290648609399796
1464190834980,-0.01211132388561964,-0.0013603758998215199,6.1855926513671875,0.0008843230898492038,0.0043718633241951466
1464190834980,-0.012275980785489082,-0.001344255288131535,6.185806751251221,0.000769645266700536,0.004198421258479357
1464190834980,-0.011980349197983742,-0.0013731347862631083,6.185672283172607,0.0008962805150076747,0.0040252781473100185
1464190834980,-0.01172028761357069,-0.0013985747937113047,6.185983657836914,0.001123871305026114,0.0036453951615840197
1464190834980,-0.011574040167033672,-0.0014128352049738169,6.188096523284912,0.0012036259286105633,0.004847161937505007
1464190834980,-0.011619615368545055,-0.001408488373272121,6.188274383544922,0.0010135110933333635,0.004165665712207556
1464190835019,-0.011315529234707355,-0.0014374364400282502,6.188448905944824,0.0012039183638989925,0.00427181227132678
1464190835019,-0.011274063028395176,-0.0014413766330108047,6.188849925994873,0.0012823313008993864,0.004571432713419199
1464190835019,-0.01110189687460661,-0.001457666396163404,6.18931770324707,0.0014175046235322952,0.0049420567229390144
1464190835020,-0.011116157285869122,-0.0014563238946720958,6.189257621765137,0.0014302319614216685,0.005182262044399977
1464190835020,-0.011138050816953182,-0.001454261364415288,6.188574314117432,0.0014697668375447392,0.004905231762677431
1464190835080,-0.011190218850970268,-0.0014493109192699194,6.188093662261963,0.001468466711230576,0.004758719354867935
1464190835080,-0.011183840222656727,-0.001449919305741787,6.187680721282959,0.0015130308456718922,0.0047064474783837795
1464190835129,-0.01128428429365158,-0.0014402971137315035,6.187375545501709,0.001494903233833611,0.005205586552619934
1464190835129,-0.010935820639133453,-0.0014737858437001705,6.1872453689575195,0.0015311373863369226,0.005013055633753538
1464190835129,-0.010837344452738762,-0.001483262749388814,6.188610076904297,0.0015723921824246645,0.005255438387393951
1464190835129,-0.010916461236774921,-0.0014757579192519188,6.190377712249756,0.0014615097315981984,0.005603148136287928
1464190835171,-0.01071926485747099,-0.0014941119588911533,6.189966678619385,0.0015899586724117398,0.004432229325175285
1464190835171,-0.01063727866858244,-0.0015017767436802387,6.190755367279053,0.001724578090943396,0.004271667450666428
1464190835171,-0.010471319779753685,-0.0015171600971370935,6.190369606018066,0.0018833851208910346,0.004159478470683098
1464190835171,-0.010458399541676044,-0.0015183627838268876,6.190420627593994,0.0018836946692317724,0.0044415793381631374
1464190835171,-0.0104836979880929,-0.0015160092152655125,6.190274715423584,0.0018974309787154198,0.004592719953507185
1464190835171,-0.010570834390819073,-0.0015078899450600147,6.189658164978027,0.0018802403938025236,0.004570161458104849
1464190835171,-0.010560133494436741,-0.0015088936779648066,6.1894145011901855,0.0019098088378086686,0.004624829161912203
1464190835216,-0.010624521411955357,-0.0015028382185846567,6.1888322830200195,0.0019161489326506853,0.004760598298162222
1464190835217,-0.010566871613264084,-0.0015082939062267542,6.188469409942627,0.0018063040915876627,0.0047506727278232574
1464190835217,-0.010449279099702835,-0.0015194652369245887,6.188042163848877,0.0019434626447036862,0.0031510416883975267
1464190835217,-0.01048952341079712,-0.001515624695457518,6.188053131103516,0.001777447061613202,0.0031951561104506254
1464190835220,-0.010111583396792412,-0.0015516877174377441,6.187716484069824,0.0019816707354038954,0.0024727843701839447
1464190835230,-0.010306861251592636,-0.0015329879242926836,6.186734676361084,0.001751591102220118,0.002184799639508128
1464190835268,-0.01010920200496912,-0.0015521117020398378,6.186836242675781,0.0018260465003550053,0.002049807459115982
1464190835268,-0.010035964660346508,-0.0015591899864375591,6.186527729034424,0.0018874582601711154,0.0017636582488194108
1464190835310,-0.010119046084582806,-0.0015511343954131007,6.186692714691162,0.0018964564660564065,0.002053922740742564
1464190835310,-0.010153896175324917,-0.0015477611450478435,6.1865668296813965,0.001915890141390264,0.0021933659445494413
1464190835310,-0.01018440816551447,-0.0015448039630427957,6.185922145843506,0.0019119865028187633,0.0019580498337745667
1464190835310,-0.010245620273053646,-0.0015388315077871084,6.185673236846924,0.0019270501798018813,0.0019394966075196862
1464190835310,-0.0103661073371768,-0.0015270451549440622,6.185434341430664,0.001909472863189876,0.00202142889611423
1464190835355,-0.01054843794554472,-0.001509165158495307,6.185469627380371,0.001697065425105393,0.0014713658019900322
1464190835355,-0.01075280737131834,-0.0014891312457621098,6.184966087341309,0.0016324722673743963,0.0005092522478662431
1464190835355,-0.011061187833547592,-0.0014587445184588432,6.184814453125,0.0013341037556529045,-0.0003407415933907032
1464190835367,-0.010934271849691868,-0.001471269759349525,6.186430931091309,0.0013369906228035688,0.0004587071598507464
1464190835367,-0.01102438848465681,-0.0014625232433900237,6.186028480529785,0.001318785478360951,-0.0003480536979623139
1464190835367,-0.010990693233907223,-0.0014658073196187615,6.1861796379089355,0.0013728837948292494,-0.0003458926221355796
1464190835367,-0.01099890936166048,-0.0014650077791884542,6.185633182525635,0.0013517951592803001,-0.000420521420892328
1464190835410,-0.011028404347598553,-0.0014621212612837553,6.1855788230896,0.0013618136290460825,-0.0005557849071919918
1464190835421,-0.01111101545393467,-0.0014540321426466107,6.1854424476623535,0.0013384714256972075,-0.00023173475346993655
1464190835462,-0.011196323670446873,-0.0014456672361120582,6.1855645179748535,0.0013334725517779589,-1.0255880624754354e-05
1464190835462,-0.011265059933066368,-0.0014389357529580593,6.1850266456604,0.0013366525527089834,-8.003177754289936e-06
1464190835462,-0.01127986516803503,-0.0014374777674674988,6.184420108795166,0.001348612131550908,0.00012871657963842154
1464190835462,-0.011253691278398037,-0.0014400712680071592,6.183871269226074,0.0012905894545838237,-0.0007256858516484499
1464190835462,-0.01088518463075161,-0.0014767899410799146,6.1843719482421875,0.0015029447386041284,-0.0002289045078214258
1464190835462,-0.010901093482971191,-0.001475212862715125,6.184278964996338,0.0014702334301546216,-0.0009630070999264717
1464190835501,-0.010474001988768578,-0.0015175931621342897,6.184321403503418,0.0017025115666911006,-0.0008900896646082401
1464190835501,-0.010099354200065136,-0.0015547535149380565,6.185564041137695,0.0016984532121568918,0.00039015011861920357
1464190835540,-0.010133719071745872,-0.0015513880643993616,6.186506748199463,0.001725399517454207,0.0008529926417395473
1464190835551,-0.010228928178548813,-0.0015421545831486583,6.1865458488464355,0.001720499712973833,0.0009929310763254762
1464190835597,-0.01027686707675457,-0.001537507283501327,6.186186790466309,0.0017350350972265005,0.0009817777900025249
1464190835597,-0.010372547432780266,-0.0015281972009688616,6.185761451721191,0.0017206771299242973,0.0010353910038247705
1464190835597,-0.010381386615335941,-0.001527333282865584,6.185113430023193,0.0017710519023239613,0.0007733553065918386
1464190835597,-0.010400168597698212,-0.0015254853060469031,6.184831142425537,0.0017369246343150735,0.0008714511641301215
1464190835597,-0.010397114790976048,-0.0015257865888997912,6.184731483459473,0.001624232274480164,0.0011196107370778918
1464190835597,-0.010317414999008179,-0.0015336588257923722,6.184930324554443,0.001706948271021247,0.001078062574379146
1464190835597,-0.010043186135590076,-0.0015606902306899428,6.1852593421936035,0.0017803319497033954,0.0015232081059366465
1464190835597,-0.010225675068795681,-0.0015427623875439167,6.184617519378662,0.001544898608699441,0.0009588237735442817
1464190835638,-0.010446864180266857,-0.0015208893455564976,6.1858601570129395,0.001409128657542169,0.0015644185477867723
1464190835638,-0.010638339444994926,-0.001502194907516241,6.186534404754639,0.0012786085717380047,0.0007755844853818417
1464190835638,-0.010445435531437397,-0.0015208974946290255,6.185933589935303,0.0013560649240389466,0.000497913162689656
1464190835640,-0.010424893349409103,-0.0015229015843942761,6.1859588623046875,0.001449942821636796,0.0005574526730924845
1464190835650,-0.010472403839230537,-0.001518267672508955,6.185750961303711,0.0014438661746680737,0.0005114649538882077
1464190835688,-0.010541272349655628,-0.0015115361893549562,6.185573101043701,0.0014329543337225914,0.0005354579188860953
1464190835688,-0.010625590570271015,-0.0015032794326543808,6.184858322143555,0.0014173600357025862,0.000310494884615764
1464190835688,-0.010710004717111588,-0.001494952361099422,6.184776306152344,0.001338116591796279,0.0003058240399695933
1464190835688,-0.010627695359289646,-0.0015030786162242293,6.184080600738525,0.0013172451872378588,0.00015693443128839135
1464190835688,-0.010767432861030102,-0.0014891844475641847,6.183719635009766,0.0012802217388525605,0.0003378565888851881
1464190835688,-0.010930180549621582,-0.0014729429967701435,6.183717727661133,0.0008802899974398315,0.00014289563114289194
1464190835730,-0.010479927062988281,-0.001517876866273582,6.183821678161621,0.0010434401920065284,-3.0485123716061935e-05
1464190835743,-0.010229405015707016,-0.0015428519109264016,6.184961318969727,0.0011056663934141397,0.00035198661498725414
1464190835784,-0.010219631716609001,-0.001543814898468554,6.185431480407715,0.001040167873725295,0.0008328151889145374
1464190835784,-0.010145462118089199,-0.001551088527776301,6.186368942260742,0.0011051803594455123,0.001429795753210783
1464190835784,-0.010205524042248726,-0.0015452553052455187,6.186802864074707,0.0011008128058165312,0.0018585046054795384
1464190835784,-0.01020069606602192,-0.0015457220142707229,6.186171054840088,0.001142482622526586,0.0016802739119157195
1464190835784,-0.010254446417093277,-0.0015404910081997514,6.1859917640686035,0.0011621670564636588,0.001785483444109559
1464190835784,-0.010305183008313179,-0.0015355441719293594,6.185594081878662,0.0011944726575165987,0.0018568570958450437
1464190835828,-0.010310523211956024,-0.0015350213507190347,6.1851701736450195,0.0011772040743380785,0.0017593622906133533
1464190835830,-0.010293726809322834,-0.0015366729348897934,6.1854681968688965,0.001136786537244916,0.0017640702426433563
1464190835868,-0.010552288964390755,-0.0015113261761143804,6.186332702636719,0.0009454063256271183,0.002079283120110631
1464190835868,-0.010464288294315338,-0.001519876066595316,6.186825752258301,0.0007065213867463171,0.0015460802242159843
1464190835868,-0.010194309055805206,-0.0015459719579666853,6.187045097351074,0.0008920402615331113,0.001741731888614595
1464190835868,-0.010024319402873516,-0.0015623653307557106,6.1879563331604,0.0009666120167821646,0.0016364839393645525
1464190835868,-0.010203376412391663,-0.0015452621737495065,6.187973499298096,0.0008701244369149208,0.0014331218553707004
1464190835868,-0.010298149660229683,-0.0015362112317234278,6.188117027282715,0.0009276422788389027,0.0012234384194016457
1464190835911,-0.010426439344882965,-0.0015239780768752098,6.187623977661133,0.0008831477607600391,0.0010505752870813012
1464190835911,-0.010479145683348179,-0.0015189260011538863,6.187375545501709,0.0009252551826648414,0.0009348040912300348
1464190835911,-0.010536009445786476,-0.0015134611167013645,6.187085151672363,0.0008998186676762998,0.0009730259771458805
1464190835911,-0.010572891682386398,-0.00150990579277277,6.186655521392822,0.0009106450597755611,0.0008984330925159156
1464190835921,-0.010626818984746933,-0.0015046839835122228,6.186130046844482,0.0008395605254918337,0.0006526870420202613
1464190835933,-0.010762147605419159,-0.0014915082138031721,6.1861114501953125,0.0007700753631070256,0.0003230924776289612
1464190835971,-0.010660266503691673,-0.0015014293603599072,6.185002326965332,0.0006625036476179957,-0.0004601112159434706
1464190835971,-0.010554375126957893,-0.0015118597075343132,6.1845479011535645,0.00057948287576437,-0.0011326338863000274
1464190835971,-0.010562820360064507,-0.0015110239619389176,6.185102939605713,0.0005238622543402016,-0.0009567640954628587
1464190836015,-0.010711366310715675,-0.001496407319791615,6.1863179206848145,0.00033064093440771103,-4.966338019585237e-05
1464190836015,-0.010343555361032486,-0.001532148104161024,6.186549663543701,0.0004221326089464128,0.0002388645661994815
1464190836015,-0.010487847961485386,-0.001518160686828196,6.187084674835205,0.00035876332549378276,0.0005586367333307862
1464190836015,-0.01053001917898655,-0.0015140954637899995,6.186734199523926,0.0003663653042167425,0.0005228086374700069
1464190836015,-0.010547389276325703,-0.0015124148922041059,6.1863508224487305,0.0003904672630596906,0.0004298948624636978
1464190836015,-0.010650836862623692,-0.0015023661544546485,6.185576438903809,0.00036720882053487003,9.050083463080227e-05
1464190836015,-0.010740205645561218,-0.0014936152147129178,6.1851348876953125,0.00036644263309426606,-3.289585583843291e-05
1464190836056,-0.01080322079360485,-0.0014874166809022427,6.184638977050781,0.0004032523720525205,-0.00025142356753349304
1464190836062,-0.010671891272068024,-0.0015004008309915662,6.184830665588379,0.0006432351074181497,-0.0010021914495155215
1464190836104,-0.010060214437544346,-0.0015607568202540278,6.184440612792969,0.0008961068815551698,-0.0016531252767890692
1464190836104,-0.009982394054532051,-0.001568466192111373,6.185526371002197,0.0010289519559592009,-0.002196774585172534
1464190836104,-0.009984157048165798,-0.0015682934317737818,6.18658971786499,0.0009730560705065727,-0.0015828348696231842
1464190836139,-0.010014791041612625,-0.0015653250738978386,6.186427593231201,0.0009231516160070896,-0.0022921033669263124
1464190836139,-0.010245180688798428,-0.0015429632039740682,6.185546875,0.0008682323386892676,-0.002840137341991067
1464190836139,-0.010368040762841702,-0.0015309291193261743,6.184720516204834,0.0008303817012347281,-0.0032034870237112045
1464190836139,-0.01040124986320734,-0.0015276485355570912,6.184259414672852,0.0008282579947263002,-0.003316363086923957
1464190836179,-0.010520054027438164,-0.0015158571768552065,6.183809757232666,0.0007948782294988632,-0.0032351003028452396
1464190836179,-0.010586957447230816,-0.0015091865789145231,6.183285236358643,0.0007837153389118612,-0.003324108198285103
1464190836179,-0.010625449940562248,-0.0015053283423185349,6.182697772979736,0.000796072999946773,-0.0035134616773575544
1464190836179,-0.010663783177733421,-0.0015014633536338806,6.182582855224609,0.0007813467527739704,-0.003822856582701206
1464190836179,-0.010531524196267128,-0.0015148139791563153,6.182712554931641,0.000955575960688293,-0.0032544750720262527
1464190836179,-0.010725826025009155,-0.001495226053521037,6.18261194229126,0.0008558951085433364,-0.0034842081367969513
1464190836219,-0.01042384747415781,-0.0015256998594850302,6.183357238769531,0.0009591103298589587,-0.0033733705058693886
1464190836220,-0.010266142897307873,-0.0015414956724271178,6.183963775634766,0.0011316201416775584,-0.0027043968439102173
1464190836259,-0.010037590749561787,-0.0015642476500943303,6.183877468109131,0.001240990706719458,-0.002465762896463275
1464190836259,-0.010125353001058102,-0.0015555034624412656,6.184959411621094,0.0011813790770247579,-0.0014270268147811294
1464190836259,-0.009984463453292847,-0.0015693871537223458,6.1848626136779785,0.0012251585721969604,-0.0014019767986610532
1464190836299,-0.010055306367576122,-0.0015623992076143622,6.184487342834473,0.0012131480034440756,-0.0013556532794609666
1464190836299,-0.010122532956302166,-0.0015557424630969763,6.183844566345215,0.0012117010774090886,-0.0013325301697477698
1464190836299,-0.01020582765340805,-0.001547440537251532,6.183798789978027,0.0011969988700002432,-0.0009946856880560517
1464190836299,-0.01029948890209198,-0.0015381011180579662,6.183460712432861,0.0011840617517009377,-0.0012267527636140585
1464190836356,-0.010169042274355888,-0.0015511531382799149,6.183345794677734,0.001255712704733014,-0.0012273372849449515
1464190836357,-0.010132741183042526,-0.0015547896036878228,6.183706760406494,0.0011273861164227128,-0.001002257689833641
1464190836357,-0.009998169727623463,-0.0015682209050282836,6.183796405792236,0.0011500043328851461,-0.0010995145421475172
1464190836357,-0.010061994194984436,-0.001561856479384005,6.1852922439575195,0.0011840235674753785,-0.0007278281264007092
1464190836405,-0.009819506667554379,-0.0015856705140322447,6.184915542602539,0.001208008616231382,-0.0009875978576019406
1464190836405,-0.009500931948423386,-0.001617077854461968,6.184945583343506,0.001304916338995099,-0.0007580514647997916
1464190836405,-0.009466198273003101,-0.001620501047000289,6.1836137771606445,0.001358241424895823,-0.0013845434878021479
1464190836405,-0.009423492476344109,-0.0016247674357146025,6.183379650115967,0.0014272613916546106,-0.0013925614766776562
1464190836453,-0.009455589577555656,-0.0016215532086789608,6.183504104614258,0.00145197834353894,-0.0011478927917778492
1464190836453,-0.009538602083921432,-0.0016132509335875511,6.182931900024414,0.0014258992159739137,-0.0012646917020902038
1464190836453,-0.009577833116054535,-0.0016093046870082617,6.182454586029053,0.0014225483173504472,-0.0013703573495149612
1464190836453,-0.009623651392757893,-0.0016046736855059862,6.18182897567749,0.0015222684014588594,-0.0014993157237768173
1464190836453,-0.009555413387715816,-0.001611613784916699,6.182088375091553,0.001374220009893179,-0.0014726647641509771
1464190836453,-0.009528931230306625,-0.0016143001848831773,6.181707859039307,0.0012518138391897082,-0.002235536463558674
1464190836453,-0.009614489041268826,-0.0016055881278589368,6.181639671325684,0.00135027093347162,-0.0029554893262684345
1464190836505,-0.009588649496436119,-0.0016082210931926966,6.179977893829346,0.0013480203924700618,-0.003998945001512766
1464190836505,-0.011070447973906994,-0.0014547432074323297,6.177200794219971,0.0005382511881180108,-0.005817424971610308
1464190836521,-0.009143945761024952,-0.0016596905188634992,6.171492099761963,0.0014043640112504363,-0.008349249139428139
1464190836522,-0.00865467544645071,-0.0017145670717582107,6.1705427169799805,0.0016493052244186401,-0.009034890681505203
1464190836563,-0.00826939381659031,-0.0017581506399437785,6.166289806365967,0.0018442656146362424,-0.010803351178765297
1464190836563,-0.007547344081103802,-0.0018429415067657828,6.1656012535095215,0.0022139393258839846,-0.010957702063024044
1464190836563,-0.007202702574431896,-0.0018836536910384893,6.165274143218994,0.0024116768036037683,-0.01081167720258236
1464190836563,-0.00701006269082427,-0.0019064738880842924,6.163706302642822,0.0024861376732587814,-0.011364128440618515
1464190836604,-0.006527387537062168,-0.0019644193816930056,6.162953853607178,0.0027744092512875795,-0.011545739136636257
1464190836604,-0.006308428943157196,-0.0019908726681023836,6.162660598754883,0.002866341732442379,-0.011590937152504921
1464190836604,-0.0061092497780919075,-0.00201499555259943,6.161258220672607,0.00297073763795197,-0.012582328170537949
1464190836604,-0.005974090192466974,-0.002031557261943817,6.161134719848633,0.0028397892601788044,-0.012490829452872276
1464190836644,-0.006113392300903797,-0.0020144705194979906,6.160703659057617,0.0027067470364272594,-0.01267718244343996
1464190836644,-0.006211462896317244,-0.0020023982506245375,6.160438060760498,0.0026297953445464373,-0.012391163967549801
1464190836644,-0.006269368808716536,-0.0019952545408159494,6.159637451171875,0.0026158622931689024,-0.012994298711419106
1464190836644,-0.006258188281208277,-0.0019966429099440575,6.159539222717285,0.0025925072841346264,-0.013047141954302788
1464190836696,-0.00651963846758008,-0.0019641497638076544,6.158817291259766,0.0025057506281882524,-0.01340451929718256
1464190836696,-0.006952046882361174,-0.0019100930076092482,6.158749103546143,0.002325474750250578,-0.013368443585932255
1464190836696,-0.00725673558190465,-0.001871981774456799,6.157948970794678,0.0022193302866071463,-0.013479850254952908
1464190836696,-0.008346563205122948,-0.0017347777029499412,6.157869338989258,0.0017765539232641459,-0.013392994180321693
1464190836743,-0.009630379267036915,-0.0015730474842712283,6.160837650299072,0.0012344144051894546,-0.012049798853695393
1464190836744,-0.009913284331560135,-0.0015382609562948346,6.163533687591553,0.0011270163813605905,-0.011437509208917618
1464190838020,-0.00914839282631874,-0.0016302206786349416,5.555062294006348,0.0007280206773430109,-0.18437452614307404
1464190838020,-0.009412702172994614,-0.0013945772079750896,5.554469585418701,0.0006711872410960495,-0.1845463514328003
1464190838060,-0.009573139250278473,-0.001251370063982904,5.553050518035889,0.0005885671125724912,-0.18490491807460785
1464190838060,-0.009622788056731224,-0.0012069260701537132,5.553142070770264,0.000537848740350455,-0.1846788376569748
1464190838060,-0.009523605927824974,-0.001295693451538682,5.554706573486328,0.0006292296457104385,-0.18406854569911957
1464190838100,-0.009641237556934357,-0.0011907449224963784,5.552886009216309,0.0006315329810604453,-0.1830206662416458
1464190838100,-0.009696749038994312,-0.0011410368606448174,5.5526604652404785,0.0006339672836475074,-0.18308275938034058
1464190838134,-0.009762478061020374,-0.0010821529431268573,5.552839279174805,0.0006239591166377068,-0.18294091522693634
1464190838143,-0.009802252054214478,-0.0010465338127687573,5.552713394165039,0.0006163805373944342,-0.18288208544254303
1464190838143,-0.009683321230113506,-0.001153068500570953,5.553097724914551,0.0006631348514929414,-0.1825728565454483
1464190838143,-0.009660963900387287,-0.0011730801779776812,5.552944183349609,0.0006905996124260128,-0.18241369724273682
1464190838188,-0.009478548541665077,-0.0013364063343033195,5.553154468536377,0.0008708742680028081,-0.18254944682121277
1464190838194,-0.009390728548169136,-0.0014150027418509126,5.554003715515137,0.0008436529315076768,-0.18257984519004822
1464190838240,-0.009660131298005581,-0.001174305914901197,5.553289413452148,0.0006392928189598024,-0.18273678421974182
1464190838251,-0.00979611650109291,-0.001052635838277638,5.554008960723877,0.000612376956269145,-0.1826648712158203
